CHROM	BIN_START	BIN_END	N_VARIANTS	WEIGHTED_FST	GCO2__GCO3
chr_10	20100001	20200000	2045	0.00413775	GCO2__GCO5
chr_10	20200001	20300000	2490	0.010162	GCO2__GCO5
chr_10	20300001	20400000	2667	0.00663543	GCO2__GCO5
chr_10	20400001	20500000	2185	0.0205196	GCO2__GCO5
chr_10	20500001	20600000	2163	0.0120111	GCO2__GCO5
chr_10	20600001	20700000	2343	0.0189018	GCO2__GCO5
chr_10	20700001	20800000	2299	0.00897813	GCO2__GCO5
chr_10	20800001	20900000	2058	0.0102218	GCO2__GCO5
chr_10	20900001	21000000	1768	0.0145468	GCO2__GCO5
chr_10	21000001	21100000	2110	0.0076966	GCO2__GCO5
chr_10	21100001	21200000	2139	0.0170824	GCO2__GCO5
chr_10	21200001	21300000	1620	0.0300171	GCO2__GCO5
chr_10	21300001	21400000	1626	-0.000882925	GCO2__GCO5
chr_10	21400001	21500000	2176	-0.0249939	GCO2__GCO5
chr_10	21500001	21600000	1706	-0.00169588	GCO2__GCO5
chr_10	21600001	21700000	1767	0.00734474	GCO2__GCO5
chr_10	21700001	21800000	1818	-0.00127429	GCO2__GCO5
chr_10	21800001	21900000	1432	0.00530058	GCO2__GCO5
chr_10	21900001	22000000	1284	0.0220844	GCO2__GCO5
chr_10	22000001	22100000	1249	0.00861864	GCO2__GCO5
chr_10	22100001	22200000	1397	-0.0224546	GCO2__GCO5
chr_10	22200001	22300000	1277	-0.00557544	GCO2__GCO5
chr_10	22300001	22400000	1346	0.00129025	GCO2__GCO5
chr_10	22400001	22500000	1394	0.00167102	GCO2__GCO5
chr_10	22500001	22600000	1182	0.000517314	GCO2__GCO5
chr_10	22600001	22700000	1314	0.00652808	GCO2__GCO5
chr_10	22700001	22800000	817	-8.43776e-05	GCO2__GCO5
chr_10	23000001	23100000	9	-0.0150231	GCO2__GCO5
chr_10	23300001	23400000	473	0.00899913	GCO2__GCO5
chr_10	1	100000	996	0.0131275	GCO2__GCO6
chr_10	100001	200000	1216	0.0083278	GCO2__GCO6
chr_10	200001	300000	1383	0.00460605	GCO2__GCO6
chr_10	300001	400000	1526	0.00477135	GCO2__GCO6
chr_10	400001	500000	1921	0.0409101	GCO2__GCO6
chr_10	500001	600000	1919	0.0200725	GCO2__GCO6
chr_10	600001	700000	2337	0.0433472	GCO2__GCO6
chr_10	700001	800000	1926	0.0508085	GCO2__GCO6
chr_10	800001	900000	2200	0.0290515	GCO2__GCO6
chr_10	900001	1000000	2396	0.0218061	GCO2__GCO6
chr_10	1000001	1100000	2573	0.032324	GCO2__GCO6
chr_10	1100001	1200000	2274	0.0150876	GCO2__GCO6
chr_10	1200001	1300000	2152	0.0178225	GCO2__GCO6
chr_10	1300001	1400000	2253	0.0107444	GCO2__GCO6
chr_10	1400001	1500000	2599	0.0232893	GCO2__GCO6
chr_10	1500001	1600000	2793	0.0221489	GCO2__GCO6
chr_10	1600001	1700000	2317	0.0154053	GCO2__GCO6
chr_10	1700001	1800000	2171	0.00968279	GCO2__GCO6
chr_10	1800001	1900000	2057	0.017655	GCO2__GCO6
chr_10	1900001	2000000	2297	0.0201058	GCO2__GCO6
chr_10	2000001	2100000	2432	0.0143656	GCO2__GCO6
chr_10	2100001	2200000	2328	0.0161893	GCO2__GCO6
chr_10	2200001	2300000	2288	0.0191854	GCO2__GCO6
chr_10	2300001	2400000	2417	0.0183849	GCO2__GCO6
chr_10	2400001	2500000	2387	0.0153424	GCO2__GCO6
chr_10	2500001	2600000	2689	0.0158977	GCO2__GCO6
chr_10	2600001	2700000	2033	0.016325	GCO2__GCO6
chr_10	2700001	2800000	2550	0.0243131	GCO2__GCO6
chr_10	2800001	2900000	2378	0.0565769	GCO2__GCO6
chr_10	2900001	3000000	2546	0.0268765	GCO2__GCO6
chr_10	3000001	3100000	2151	0.020631	GCO2__GCO6
chr_10	3100001	3200000	2310	0.0273756	GCO2__GCO6
chr_10	3200001	3300000	2318	0.0355302	GCO2__GCO6
chr_10	3300001	3400000	2365	0.0187567	GCO2__GCO6
chr_10	3400001	3500000	2786	0.0254585	GCO2__GCO6
chr_10	3500001	3600000	2777	0.025025	GCO2__GCO6
chr_10	3600001	3700000	2466	0.0145121	GCO2__GCO6
chr_10	3700001	3800000	2704	0.019597	GCO2__GCO6
chr_10	3800001	3900000	2559	0.0158099	GCO2__GCO6
chr_10	3900001	4000000	2450	0.0114699	GCO2__GCO6
chr_10	4000001	4100000	2690	0.0195017	GCO2__GCO6
chr_10	4100001	4200000	2452	0.0241302	GCO2__GCO6
chr_10	4200001	4300000	2487	0.0197799	GCO2__GCO6
chr_10	4300001	4400000	2568	0.0223039	GCO2__GCO6
chr_10	4400001	4500000	2732	0.035453	GCO2__GCO6
chr_10	4500001	4600000	2581	0.0212498	GCO2__GCO6
chr_10	4600001	4700000	2549	0.0224493	GCO2__GCO6
chr_10	4700001	4800000	2877	0.0164431	GCO2__GCO6
chr_10	4800001	4900000	2559	0.0269348	GCO2__GCO6
chr_10	4900001	5000000	2504	0.0193751	GCO2__GCO6
chr_10	5000001	5100000	2572	0.0102305	GCO2__GCO6
chr_10	5100001	5200000	2461	0.0292805	GCO2__GCO6
chr_10	5200001	5300000	2468	0.0265422	GCO2__GCO6
chr_10	5300001	5400000	2412	0.0225398	GCO2__GCO6
chr_10	5400001	5500000	2670	0.0222604	GCO2__GCO6
chr_10	5500001	5600000	2019	0.0202789	GCO2__GCO6
chr_10	5600001	5700000	2332	0.0274014	GCO2__GCO6
chr_10	5700001	5800000	1849	0.0227299	GCO2__GCO6
chr_10	5800001	5900000	2592	0.0276075	GCO2__GCO6
chr_10	5900001	6000000	2462	0.0130398	GCO2__GCO6
chr_10	6000001	6100000	2822	0.0223046	GCO2__GCO6
chr_10	6100001	6200000	3002	0.0222473	GCO2__GCO6
chr_10	6200001	6300000	2764	0.0277044	GCO2__GCO6
chr_10	6300001	6400000	2702	0.0131072	GCO2__GCO6
chr_10	6400001	6500000	2476	0.0257772	GCO2__GCO6
chr_10	6500001	6600000	2386	0.0236002	GCO2__GCO6
chr_10	6600001	6700000	2715	0.0239591	GCO2__GCO6
chr_10	6700001	6800000	2535	0.0195316	GCO2__GCO6
chr_10	6800001	6900000	2851	0.0170257	GCO2__GCO6
chr_10	6900001	7000000	2748	0.0314465	GCO2__GCO6
chr_10	7000001	7100000	2679	0.0178173	GCO2__GCO6
chr_10	7100001	7200000	2498	0.0304672	GCO2__GCO6
chr_10	7200001	7300000	2491	0.0279458	GCO2__GCO6
chr_10	7300001	7400000	2380	0.0134577	GCO2__GCO6
chr_10	7400001	7500000	2629	0.00817897	GCO2__GCO6
chr_10	7500001	7600000	2452	0.0151587	GCO2__GCO6
chr_10	7600001	7700000	2249	0.0145562	GCO2__GCO6
chr_10	7700001	7800000	2209	0.0321511	GCO2__GCO6
chr_10	7800001	7900000	2421	0.020226	GCO2__GCO6
chr_10	7900001	8000000	2354	0.017603	GCO2__GCO6
chr_10	8000001	8100000	2524	0.0249268	GCO2__GCO6
chr_10	8100001	8200000	2562	0.0164996	GCO2__GCO6
chr_10	8200001	8300000	2942	0.0141874	GCO2__GCO6
chr_10	8300001	8400000	2696	0.0159025	GCO2__GCO6
chr_10	8400001	8500000	2617	0.0153636	GCO2__GCO6
chr_10	8500001	8600000	2548	0.0360381	GCO2__GCO6
chr_10	8600001	8700000	2127	0.0154911	GCO2__GCO6
chr_10	8700001	8800000	2656	0.0170737	GCO2__GCO6
chr_10	8800001	8900000	2772	0.0688012	GCO2__GCO6
chr_10	8900001	9000000	2443	0.0385873	GCO2__GCO6
chr_10	9000001	9100000	2365	0.0462144	GCO2__GCO6
chr_10	9100001	9200000	2642	0.0202332	GCO2__GCO6
chr_10	9200001	9300000	2905	0.0177839	GCO2__GCO6
chr_10	9300001	9400000	3040	0.0164134	GCO2__GCO6
chr_10	9400001	9500000	2439	0.0442326	GCO2__GCO6
chr_10	9500001	9600000	2767	0.0287448	GCO2__GCO6
chr_10	9600001	9700000	2408	0.0242967	GCO2__GCO6
chr_10	9700001	9800000	2689	0.0194107	GCO2__GCO6
chr_10	9800001	9900000	2692	0.0523981	GCO2__GCO6
chr_10	9900001	10000000	2361	0.0309994	GCO2__GCO6
chr_10	10000001	10100000	2457	0.0340594	GCO2__GCO6
chr_10	10100001	10200000	2651	0.056285	GCO2__GCO6
chr_10	10200001	10300000	2350	0.020719	GCO2__GCO6
chr_10	10300001	10400000	2601	0.0456509	GCO2__GCO6
chr_10	10400001	10500000	2519	0.046238	GCO2__GCO6
chr_10	10500001	10600000	2441	0.0142135	GCO2__GCO6
chr_10	10600001	10700000	2407	0.0218563	GCO2__GCO6
chr_10	10700001	10800000	2693	0.0291045	GCO2__GCO6
chr_10	10800001	10900000	2504	0.020192	GCO2__GCO6
chr_10	10900001	11000000	2543	0.0231058	GCO2__GCO6
chr_10	11000001	11100000	2699	0.013976	GCO2__GCO6
chr_10	11100001	11200000	2516	0.0216494	GCO2__GCO6
chr_10	11200001	11300000	2584	0.00799978	GCO2__GCO6
chr_10	11300001	11400000	2520	0.0221097	GCO2__GCO6
chr_10	11400001	11500000	2407	0.0195889	GCO2__GCO6
chr_10	11500001	11600000	2700	0.0249451	GCO2__GCO6
chr_10	11600001	11700000	2948	0.0165107	GCO2__GCO6
chr_10	11700001	11800000	2733	0.0328994	GCO2__GCO6
chr_10	11800001	11900000	2344	0.0380159	GCO2__GCO6
chr_10	11900001	12000000	3299	0.0313952	GCO2__GCO6
chr_10	12000001	12100000	2316	0.0345004	GCO2__GCO6
chr_10	12100001	12200000	2495	0.0456548	GCO2__GCO6
chr_10	12200001	12300000	2797	0.0203511	GCO2__GCO6
chr_10	12300001	12400000	2524	0.0229618	GCO2__GCO6
chr_10	12400001	12500000	2196	0.0199276	GCO2__GCO6
chr_10	12500001	12600000	2381	0.0365314	GCO2__GCO6
chr_10	12600001	12700000	2546	0.00498898	GCO2__GCO6
chr_10	12700001	12800000	2407	0.0304735	GCO2__GCO6
chr_10	12800001	12900000	2442	0.030125	GCO2__GCO6
chr_10	12900001	13000000	2291	0.0308231	GCO2__GCO6
chr_10	13000001	13100000	2725	0.00401529	GCO2__GCO6
chr_10	13100001	13200000	2292	0.0138357	GCO2__GCO6
chr_10	13200001	13300000	2521	0.0170127	GCO2__GCO6
chr_10	13300001	13400000	2852	0.0152039	GCO2__GCO6
chr_10	13400001	13500000	2689	0.028681	GCO2__GCO6
chr_10	13500001	13600000	2447	0.0346682	GCO2__GCO6
chr_10	13600001	13700000	2706	0.0129027	GCO2__GCO6
chr_10	13700001	13800000	2910	0.0126398	GCO2__GCO6
chr_10	13800001	13900000	2589	0.0334139	GCO2__GCO6
chr_10	13900001	14000000	2740	0.0280676	GCO2__GCO6
chr_10	14000001	14100000	2728	0.0352676	GCO2__GCO6
chr_10	14100001	14200000	2271	0.0165906	GCO2__GCO6
chr_10	14200001	14300000	2668	0.023305	GCO2__GCO6
chr_10	14300001	14400000	2594	0.0199196	GCO2__GCO6
chr_10	14400001	14500000	2526	0.0134159	GCO2__GCO6
chr_10	14500001	14600000	2772	0.0227165	GCO2__GCO6
chr_10	14600001	14700000	2497	0.0289288	GCO2__GCO6
chr_10	14700001	14800000	2535	0.0579418	GCO2__GCO6
chr_10	14800001	14900000	2658	0.0355567	GCO2__GCO6
chr_10	14900001	15000000	2496	0.056649	GCO2__GCO6
chr_10	15000001	15100000	2473	0.0225808	GCO2__GCO6
chr_10	15100001	15200000	2480	0.0310786	GCO2__GCO6
chr_10	15200001	15300000	2656	0.0366745	GCO2__GCO6
chr_10	15300001	15400000	2820	0.0250456	GCO2__GCO6
chr_10	15400001	15500000	2496	0.020889	GCO2__GCO6
chr_10	15500001	15600000	2868	0.026682	GCO2__GCO6
chr_10	15600001	15700000	2970	0.0181559	GCO2__GCO6
chr_10	15700001	15800000	2408	0.0218625	GCO2__GCO6
chr_10	15800001	15900000	2424	0.0274798	GCO2__GCO6
chr_10	15900001	16000000	2461	0.0248877	GCO2__GCO6
chr_10	16000001	16100000	2756	0.0281791	GCO2__GCO6
chr_10	16100001	16200000	2878	0.0159851	GCO2__GCO6
chr_10	16200001	16300000	2727	0.0122776	GCO2__GCO6
chr_10	16300001	16400000	2445	0.0126934	GCO2__GCO6
chr_10	16400001	16500000	3030	0.00578011	GCO2__GCO6
chr_10	16500001	16600000	2483	0.0146392	GCO2__GCO6
chr_10	16600001	16700000	2695	0.0267562	GCO2__GCO6
chr_10	16700001	16800000	2563	0.021413	GCO2__GCO6
chr_10	16800001	16900000	2627	0.0156476	GCO2__GCO6
chr_10	16900001	17000000	2748	0.0188172	GCO2__GCO6
chr_10	17000001	17100000	2715	0.0169219	GCO2__GCO6
chr_10	17100001	17200000	2675	0.0258031	GCO2__GCO6
chr_10	17200001	17300000	2783	0.0207418	GCO2__GCO6
chr_10	17300001	17400000	2421	0.0219824	GCO2__GCO6
chr_10	17400001	17500000	2441	0.00117406	GCO2__GCO6
chr_10	17500001	17600000	2089	0.0276872	GCO2__GCO6
chr_10	17600001	17700000	2244	0.0346284	GCO2__GCO6
chr_10	17700001	17800000	2423	0.0112147	GCO2__GCO6
chr_10	17800001	17900000	2364	0.0227142	GCO2__GCO6
chr_10	17900001	18000000	2213	0.0350085	GCO2__GCO6
chr_10	18000001	18100000	2331	0.0310967	GCO2__GCO6
chr_10	18100001	18200000	2604	0.0199512	GCO2__GCO6
chr_10	18200001	18300000	2332	0.0354362	GCO2__GCO6
chr_10	18300001	18400000	2562	0.0223431	GCO2__GCO6
chr_10	18400001	18500000	2208	0.000386531	GCO2__GCO6
chr_10	18500001	18600000	2800	0.0281483	GCO2__GCO6
chr_10	18600001	18700000	2630	0.0129955	GCO2__GCO6
chr_10	18700001	18800000	2606	0.0189756	GCO2__GCO6
chr_10	18800001	18900000	2737	0.015991	GCO2__GCO6
chr_10	18900001	19000000	2623	0.0217066	GCO2__GCO6
chr_10	19000001	19100000	3004	0.0108258	GCO2__GCO6
chr_10	19100001	19200000	2348	0.0167136	GCO2__GCO6
chr_10	19200001	19300000	2846	0.0201379	GCO2__GCO6
chr_10	19300001	19400000	2562	0.0213217	GCO2__GCO6
chr_10	19400001	19500000	2573	0.0330951	GCO2__GCO6
chr_10	19500001	19600000	210	-0.0039809	GCO2__GCO6
chr_10	19600001	19700000	30	0.0139907	GCO2__GCO6
chr_10	19700001	19800000	322	0.0210468	GCO2__GCO6
chr_10	19800001	19900000	2565	0.0223068	GCO2__GCO6
chr_10	19900001	20000000	2747	0.0172319	GCO2__GCO6
chr_10	20000001	20100000	1950	0.0170849	GCO2__GCO6
chr_10	20100001	20200000	2045	0.00919945	GCO2__GCO6
chr_10	20200001	20300000	2490	0.0303679	GCO2__GCO6
chr_10	20300001	20400000	2667	0.0188374	GCO2__GCO6
chr_10	20400001	20500000	2185	0.0154982	GCO2__GCO6
chr_10	20500001	20600000	2163	0.0272251	GCO2__GCO6
chr_10	20600001	20700000	2343	0.0308823	GCO2__GCO6
chr_10	20700001	20800000	2299	0.0518969	GCO2__GCO6
chr_10	20800001	20900000	2058	0.0105879	GCO2__GCO6
chr_10	20900001	21000000	1768	0.00961881	GCO2__GCO6
chr_10	21000001	21100000	2110	0.0175253	GCO2__GCO6
chr_10	21100001	21200000	2139	0.0370704	GCO2__GCO6
chr_10	21200001	21300000	1620	0.00146868	GCO2__GCO6
chr_10	21300001	21400000	1626	0.00636371	GCO2__GCO6
chr_10	21400001	21500000	2176	-0.00870941	GCO2__GCO6
chr_10	21500001	21600000	1706	0.024158	GCO2__GCO6
chr_10	21600001	21700000	1767	0.0241568	GCO2__GCO6
chr_10	21700001	21800000	1818	0.044043	GCO2__GCO6
chr_10	21800001	21900000	1432	-0.00858646	GCO2__GCO6
chr_10	21900001	22000000	1284	0.000773405	GCO2__GCO6
chr_10	22000001	22100000	1249	0.0153281	GCO2__GCO6
chr_10	22100001	22200000	1397	-0.00537344	GCO2__GCO6
chr_10	22200001	22300000	1277	0.00536997	GCO2__GCO6
chr_10	22300001	22400000	1346	0.00363704	GCO2__GCO6
chr_10	22400001	22500000	1394	-0.00902138	GCO2__GCO6
chr_10	22500001	22600000	1182	-0.00322712	GCO2__GCO6
chr_10	22600001	22700000	1314	0.0133204	GCO2__GCO6
chr_10	22700001	22800000	817	0.00926512	GCO2__GCO6
chr_10	23000001	23100000	9	-0.00320857	GCO2__GCO6
chr_10	23300001	23400000	473	0.0071792	GCO2__GCO6
chr_10	1	100000	996	0.0132979	GCO3__GCO5
chr_10	100001	200000	1216	0.0315277	GCO3__GCO5
chr_10	200001	300000	1383	0.0196796	GCO3__GCO5
chr_10	300001	400000	1526	0.015476	GCO3__GCO5
chr_10	400001	500000	1921	0.00666965	GCO3__GCO5
chr_10	500001	600000	1919	0.0167762	GCO3__GCO5
chr_10	600001	700000	2337	0.00828387	GCO3__GCO5
chr_10	700001	800000	1926	-0.00120757	GCO3__GCO5
chr_10	800001	900000	2200	0.013663	GCO3__GCO5
chr_10	900001	1000000	2396	0.00562805	GCO3__GCO5
chr_10	1000001	1100000	2573	0.0122078	GCO3__GCO5
chr_10	1100001	1200000	2274	0.000799968	GCO3__GCO5
chr_10	1200001	1300000	2152	-0.00364319	GCO3__GCO5
chr_10	1300001	1400000	2253	0.00767199	GCO3__GCO5
chr_10	1400001	1500000	2599	0.00700729	GCO3__GCO5
chr_10	1500001	1600000	2793	0.00749588	GCO3__GCO5
chr_10	1600001	1700000	2317	0.011011	GCO3__GCO5
chr_10	1700001	1800000	2171	0.0145118	GCO3__GCO5
chr_10	1800001	1900000	2057	0.0155752	GCO3__GCO5
chr_10	1900001	2000000	2297	0.00275582	GCO3__GCO5
chr_10	2000001	2100000	2432	0.00416636	GCO3__GCO5
chr_10	2100001	2200000	2328	0.00490748	GCO3__GCO5
chr_10	2200001	2300000	2288	0.00668902	GCO3__GCO5
chr_10	2300001	2400000	2417	0.00150745	GCO3__GCO5
chr_10	2400001	2500000	2387	0.00403677	GCO3__GCO5
chr_10	2500001	2600000	2689	0.000424862	GCO3__GCO5
chr_10	2600001	2700000	2033	0.00855192	GCO3__GCO5
chr_10	2700001	2800000	2550	0.00740665	GCO3__GCO5
chr_10	2800001	2900000	2378	0.0195937	GCO3__GCO5
chr_10	2900001	3000000	2546	0.00295508	GCO3__GCO5
chr_10	3000001	3100000	2151	0.0170698	GCO3__GCO5
chr_10	3100001	3200000	2310	0.00454155	GCO3__GCO5
chr_10	3200001	3300000	2318	0.00839946	GCO3__GCO5
chr_10	3300001	3400000	2365	0.0060082	GCO3__GCO5
chr_10	3400001	3500000	2786	0.00671872	GCO3__GCO5
chr_10	3500001	3600000	2777	0.0166367	GCO3__GCO5
chr_10	3600001	3700000	2466	0.00811474	GCO3__GCO5
chr_10	3700001	3800000	2704	0.00760402	GCO3__GCO5
chr_10	3800001	3900000	2559	0.0094086	GCO3__GCO5
chr_10	3900001	4000000	2450	0.00683292	GCO3__GCO5
chr_10	4000001	4100000	2690	0.00511007	GCO3__GCO5
chr_10	4100001	4200000	2452	0.00400156	GCO3__GCO5
chr_10	4200001	4300000	2487	0.00523653	GCO3__GCO5
chr_10	4300001	4400000	2568	0.00106895	GCO3__GCO5
chr_10	4400001	4500000	2732	0.00498787	GCO3__GCO5
chr_10	4500001	4600000	2581	0.00510943	GCO3__GCO5
chr_10	4600001	4700000	2549	-6.7393e-05	GCO3__GCO5
chr_10	4700001	4800000	2877	0.0205478	GCO3__GCO5
chr_10	4800001	4900000	2559	0.00714396	GCO3__GCO5
chr_10	4900001	5000000	2504	0.0109757	GCO3__GCO5
chr_10	5000001	5100000	2572	0.0106961	GCO3__GCO5
chr_10	5100001	5200000	2461	0.010033	GCO3__GCO5
chr_10	5200001	5300000	2468	0.00259838	GCO3__GCO5
chr_10	5300001	5400000	2412	0.0079308	GCO3__GCO5
chr_10	5400001	5500000	2670	0.00991489	GCO3__GCO5
chr_10	5500001	5600000	2019	0.00753715	GCO3__GCO5
chr_10	5600001	5700000	2332	0.00635174	GCO3__GCO5
chr_10	5700001	5800000	1849	0.0116688	GCO3__GCO5
chr_10	5800001	5900000	2592	0.0110713	GCO3__GCO5
chr_10	5900001	6000000	2462	0.00338319	GCO3__GCO5
chr_10	6000001	6100000	2822	-0.00207895	GCO3__GCO5
chr_10	6100001	6200000	3002	0.00247818	GCO3__GCO5
chr_10	6200001	6300000	2764	0.0118341	GCO3__GCO5
chr_10	6300001	6400000	2702	0.00167303	GCO3__GCO5
chr_10	6400001	6500000	2476	0.000359538	GCO3__GCO5
chr_10	6500001	6600000	2386	0.00785902	GCO3__GCO5
chr_10	6600001	6700000	2715	0.00506662	GCO3__GCO5
chr_10	6700001	6800000	2535	0.00594745	GCO3__GCO5
chr_10	6800001	6900000	2851	0.00408195	GCO3__GCO5
chr_10	6900001	7000000	2748	0.0103594	GCO3__GCO5
chr_10	7000001	7100000	2679	0.00247457	GCO3__GCO5
chr_10	7100001	7200000	2498	0.00960409	GCO3__GCO5
chr_10	7200001	7300000	2491	0.0090766	GCO3__GCO5
chr_10	7300001	7400000	2380	0.0111537	GCO3__GCO5
chr_10	7400001	7500000	2629	0.00285159	GCO3__GCO5
chr_10	7500001	7600000	2452	0.00186487	GCO3__GCO5
chr_10	7600001	7700000	2249	0.00557862	GCO3__GCO5
chr_10	7700001	7800000	2209	0.00664406	GCO3__GCO5
chr_10	7800001	7900000	2421	0.00381378	GCO3__GCO5
chr_10	7900001	8000000	2354	0.00468865	GCO3__GCO5
chr_10	8000001	8100000	2524	0.00814153	GCO3__GCO5
chr_10	8100001	8200000	2562	0.00806058	GCO3__GCO5
chr_10	8200001	8300000	2942	0.0120611	GCO3__GCO5
chr_10	8300001	8400000	2696	0.00699553	GCO3__GCO5
chr_10	8400001	8500000	2617	0.000472927	GCO3__GCO5
chr_10	8500001	8600000	2548	-0.00328043	GCO3__GCO5
chr_10	8600001	8700000	2127	-0.0116477	GCO3__GCO5
chr_10	8700001	8800000	2656	0.0160391	GCO3__GCO5
chr_10	8800001	8900000	2772	0.00926631	GCO3__GCO5
chr_10	8900001	9000000	2443	0.0115429	GCO3__GCO5
chr_10	9000001	9100000	2365	0.00192824	GCO3__GCO5
chr_10	9100001	9200000	2642	0.00180299	GCO3__GCO5
chr_10	9200001	9300000	2905	0.00448415	GCO3__GCO5
chr_10	9300001	9400000	3040	0.0103531	GCO3__GCO5
chr_10	9400001	9500000	2439	0.00183408	GCO3__GCO5
chr_10	9500001	9600000	2767	0.000915254	GCO3__GCO5
chr_10	9600001	9700000	2408	0.0171944	GCO3__GCO5
chr_10	9700001	9800000	2689	0.000654963	GCO3__GCO5
chr_10	9800001	9900000	2692	0.00194265	GCO3__GCO5
chr_10	9900001	10000000	2361	0.000874091	GCO3__GCO5
chr_10	10000001	10100000	2457	0.00176712	GCO3__GCO5
chr_10	10100001	10200000	2651	0.00381533	GCO3__GCO5
chr_10	10200001	10300000	2350	-0.00146358	GCO3__GCO5
chr_10	10300001	10400000	2601	-0.00383868	GCO3__GCO5
chr_10	10400001	10500000	2519	0.0143911	GCO3__GCO5
chr_10	10500001	10600000	2441	0.00469241	GCO3__GCO5
chr_10	10600001	10700000	2407	0.0228993	GCO3__GCO5
chr_10	10700001	10800000	2693	0.00806855	GCO3__GCO5
chr_10	10800001	10900000	2504	0.00756959	GCO3__GCO5
chr_10	10900001	11000000	2543	0.00802679	GCO3__GCO5
chr_10	11000001	11100000	2699	0.00727761	GCO3__GCO5
chr_10	11100001	11200000	2516	0.0206152	GCO3__GCO5
chr_10	11200001	11300000	2584	0.00175616	GCO3__GCO5
chr_10	11300001	11400000	2520	0.0151133	GCO3__GCO5
chr_10	11400001	11500000	2407	0.0135917	GCO3__GCO5
chr_10	11500001	11600000	2700	0.00712507	GCO3__GCO5
chr_10	11600001	11700000	2948	0.00855796	GCO3__GCO5
chr_10	11700001	11800000	2733	0.00268455	GCO3__GCO5
chr_10	11800001	11900000	2344	0.0142517	GCO3__GCO5
chr_10	11900001	12000000	3299	0.0144468	GCO3__GCO5
chr_10	12000001	12100000	2316	-0.00364212	GCO3__GCO5
chr_10	12100001	12200000	2495	0.00582494	GCO3__GCO5
chr_10	12200001	12300000	2797	0.00130918	GCO3__GCO5
chr_10	12300001	12400000	2524	0.0135023	GCO3__GCO5
chr_10	12400001	12500000	2196	0.0209744	GCO3__GCO5
chr_10	12500001	12600000	2381	0.000631706	GCO3__GCO5
chr_10	12600001	12700000	2546	0.0205135	GCO3__GCO5
chr_10	12700001	12800000	2407	0.00762174	GCO3__GCO5
chr_10	12800001	12900000	2442	0.00890228	GCO3__GCO5
chr_10	12900001	13000000	2291	0.00756287	GCO3__GCO5
chr_10	13000001	13100000	2725	0.00260882	GCO3__GCO5
chr_10	13100001	13200000	2292	0.00255144	GCO3__GCO5
chr_10	13200001	13300000	2521	-0.00341421	GCO3__GCO5
chr_10	13300001	13400000	2852	0.00327959	GCO3__GCO5
chr_10	13400001	13500000	2689	0.00590053	GCO3__GCO5
chr_10	13500001	13600000	2447	0.00764625	GCO3__GCO5
chr_10	13600001	13700000	2706	0.00529787	GCO3__GCO5
chr_10	13700001	13800000	2910	0.00758427	GCO3__GCO5
chr_10	13800001	13900000	2589	0.00422933	GCO3__GCO5
chr_10	13900001	14000000	2740	-0.0021826	GCO3__GCO5
chr_10	14000001	14100000	2728	0.0158531	GCO3__GCO5
chr_10	14100001	14200000	2271	0.00714106	GCO3__GCO5
chr_10	14200001	14300000	2668	-0.000316732	GCO3__GCO5
chr_10	14300001	14400000	2594	0.0128174	GCO3__GCO5
chr_10	14400001	14500000	2526	-0.000320205	GCO3__GCO5
chr_10	14500001	14600000	2772	-0.00471896	GCO3__GCO5
chr_10	14600001	14700000	2497	-0.0100114	GCO3__GCO5
chr_10	14700001	14800000	2535	-0.00206627	GCO3__GCO5
chr_10	14800001	14900000	2658	0.0308835	GCO3__GCO5
chr_10	14900001	15000000	2496	-0.0071872	GCO3__GCO5
chr_10	15000001	15100000	2473	0.000431143	GCO3__GCO5
chr_10	15100001	15200000	2480	0.00502401	GCO3__GCO5
chr_10	15200001	15300000	2656	0.00664761	GCO3__GCO5
chr_10	15300001	15400000	2820	0.0105633	GCO3__GCO5
chr_10	15400001	15500000	2496	0.00945875	GCO3__GCO5
chr_10	15500001	15600000	2868	0.0106631	GCO3__GCO5
chr_10	15600001	15700000	2970	0.0101196	GCO3__GCO5
chr_10	15700001	15800000	2408	0.016725	GCO3__GCO5
chr_10	15800001	15900000	2424	0.0115477	GCO3__GCO5
chr_10	15900001	16000000	2461	0.0265073	GCO3__GCO5
chr_10	16000001	16100000	2756	0.0105118	GCO3__GCO5
chr_10	16100001	16200000	2878	0.00751544	GCO3__GCO5
chr_10	16200001	16300000	2727	0.00122084	GCO3__GCO5
chr_10	16300001	16400000	2445	0.00727891	GCO3__GCO5
chr_10	16400001	16500000	3030	0.00455349	GCO3__GCO5
chr_10	16500001	16600000	2483	0.0124148	GCO3__GCO5
chr_10	16600001	16700000	2695	0.00803902	GCO3__GCO5
chr_10	16700001	16800000	2563	0.00443239	GCO3__GCO5
chr_10	16800001	16900000	2627	0.00839465	GCO3__GCO5
chr_10	16900001	17000000	2748	-0.00325313	GCO3__GCO5
chr_10	17000001	17100000	2715	0.0097142	GCO3__GCO5
chr_10	17100001	17200000	2675	0.0129757	GCO3__GCO5
chr_10	17200001	17300000	2783	0.004752	GCO3__GCO5
chr_10	17300001	17400000	2421	-0.00313791	GCO3__GCO5
chr_10	17400001	17500000	2441	-0.00680501	GCO3__GCO5
chr_10	17500001	17600000	2089	-0.00756068	GCO3__GCO5
chr_10	17600001	17700000	2244	0.00933104	GCO3__GCO5
chr_10	17700001	17800000	2423	0.0116081	GCO3__GCO5
